Timestamp	Type	Description	Object Name	Game Object Name	Object ID	Game Object ID	Scope
 0:03:33.610	Event	Event Triggered	Pain	Local Player	1996139369	151519304	Game Object
 0:03:33.610	Action Triggered	Play	Body_Impact	Local Player	370806637	151519304	Game Object
 0:03:33.610	Action Delayed	Play. Delay: 200 ms	Pain	Local Player	111	151519304	Game Object
 0:03:33.610	Event	Event Triggered	Fire_IceGem_Player	Local Player	2390793602	151519304	Game Object
 0:03:33.610	Action Triggered	Play	IceGem_Blast	Local Player	770703862	151519304	Game Object
 0:03:33.610	Action Delayed	Play. Delay: 400 ms	Gem Drop	Local Player	783703556	151519304	Game Object
 0:03:33.610	Action Delayed	Play. Delay: 500 ms	Gem_Recharge_Woosh	Local Player	34784944	151519304	Game Object
 0:03:33.610	Action Delayed	Play. Delay: 700 ms	Gem_Recharge_Magic	Local Player	388498322	151519304	Game Object
 0:03:33.610	Event	Event Triggered	Defeated_Ogre	Monster #148: an ogre	427908151	154432040	Game Object
 0:03:33.610	Action Triggered	Play	Defeated_Slith	Monster #148: an ogre	104	154432040	Game Object
 0:03:33.760	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:33.760	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:33.760	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:33.802	Action Triggered	Play	Pain	Local Player	111	151519304	Game Object
 0:03:33.930	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:33.930	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:33.930	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:33.994	Action Triggered	Play	Gem Drop	Local Player	783703556	151519304	Game Object
 0:03:34.101	Action Triggered	Play	Gem_Recharge_Woosh	Local Player	34784944	151519304	Game Object
 0:03:34.101	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:34.101	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:34.101	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:34.250	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:34.250	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:34.250	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:34.293	Action Triggered	Play	Gem_Recharge_Magic	Local Player	388498322	151519304	Game Object
 0:03:34.421	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:34.421	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:34.421	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:34.592	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:34.592	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:34.592	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:34.613	Switch	Switch to "Right"	Foot	Monster #149: an ogre	3031504797	153055128	Game Object
 0:03:34.613	Event	Event Triggered	Foot_Ogre	Monster #149: an ogre	1532553273	153055128	Game Object
 0:03:34.613	Action Triggered	Play	Footsteps	Monster #149: an ogre	76	153055128	Game Object
 0:03:34.741	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:34.741	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:34.741	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:34.848	Switch	Switch to "Left"	Foot	Monster #149: an ogre	3031504797	153055128	Game Object
 0:03:34.848	Event	Event Triggered	Foot_Ogre	Monster #149: an ogre	1532553273	153055128	Game Object
 0:03:34.848	Action Triggered	Play	Footsteps	Monster #149: an ogre	76	153055128	Game Object
 0:03:35.104	Switch	Switch to "Right"	Foot	Monster #149: an ogre	3031504797	153055128	Game Object
 0:03:35.104	Event	Event Triggered	Foot_Ogre	Monster #149: an ogre	1532553273	153055128	Game Object
 0:03:35.104	Action Triggered	Play	Footsteps	Monster #149: an ogre	76	153055128	Game Object
 0:03:35.338	Switch	Switch to "Left"	Foot	Monster #149: an ogre	3031504797	153055128	Game Object
 0:03:35.338	Event	Event Triggered	Foot_Ogre	Monster #149: an ogre	1532553273	153055128	Game Object
 0:03:35.338	Action Triggered	Play	Footsteps	Monster #149: an ogre	76	153055128	Game Object
 0:03:35.402	Event	Event Triggered	Fire_Fireball_Monster	Entity #13	157654016	20168112	Game Object
 0:03:35.402	Action Triggered	Play	FireBall	Entity #13	503528165	20168112	Game Object
 0:03:35.402	Event	Event Triggered	Fire_IceGem_Player	Local Player	2390793602	151519304	Game Object
 0:03:35.402	Action Triggered	Play	IceGem_Blast	Local Player	770703862	151519304	Game Object
 0:03:35.402	Action Delayed	Play. Delay: 400 ms	Gem Drop	Local Player	783703556	151519304	Game Object
 0:03:35.402	Action Delayed	Play. Delay: 500 ms	Gem_Recharge_Woosh	Local Player	34784944	151519304	Game Object
 0:03:35.402	Action Delayed	Play. Delay: 700 ms	Gem_Recharge_Magic	Local Player	388498322	151519304	Game Object
 0:03:35.402	Event	Event Triggered	Defeated_Ogre	Monster #149: an ogre	427908151	153055128	Game Object
 0:03:35.402	Action Triggered	Play	Defeated_Slith	Monster #149: an ogre	104	153055128	Game Object
 0:03:35.786	Action Triggered	Play	Gem Drop	Local Player	783703556	151519304	Game Object
 0:03:35.808	Event	Event Triggered	End_Fireball_Monster	Entity #13	4214542295	20168112	Game Object
 0:03:35.808	Action Triggered	Play	Silence	Entity #13	385966834	20168112	Game Object
 0:03:35.808	Event	Event Triggered	Hit_Fireball_Monster	Entity #13	1110865203	20168112	Game Object
 0:03:35.808	Action Triggered	Play	FireBall	Entity #13	503528165	20168112	Game Object
 0:03:35.808	Event	Event Triggered	Pain	Local Player	1996139369	151519304	Game Object
 0:03:35.808	Action Triggered	Play	Body_Impact	Local Player	370806637	151519304	Game Object
 0:03:35.808	Action Delayed	Play. Delay: 200 ms	Pain	Local Player	111	151519304	Game Object
 0:03:35.893	Action Triggered	Play	Gem_Recharge_Woosh	Local Player	34784944	151519304	Game Object
 0:03:35.893	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:35.893	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:35.893	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:36.000	Action Triggered	Play	Pain	Local Player	111	151519304	Game Object
 0:03:36.064	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:36.064	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:36.064	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:36.085	Action Triggered	Play	Gem_Recharge_Magic	Local Player	388498322	151519304	Game Object
 0:03:36.213	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:36.213	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:36.213	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:36.384	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:36.384	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:36.384	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:36.554	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:36.554	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:36.554	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:36.725	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:36.725	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:36.725	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:36.874	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:03:36.874	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:36.874	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:36.874	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:37.045	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:37.045	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:37.045	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:37.216	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:37.216	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:37.216	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:37.856	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:03:37.856	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:37.856	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:37.856	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:38.026	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:38.026	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:38.026	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:38.176	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:38.176	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:38.176	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:38.816	Event	Event Triggered	DCP_Signal01	Local Player	2829720188	151519304	Game Object
 0:03:38.816	Action Triggered	Play	Signal01	Local Player	1	151519304	Game Object
 0:03:38.816	Event	Event Triggered	ItemMagic	Local Player	2521139513	151519304	Game Object
 0:03:38.816	Action Triggered	Play	Item_Magic	Local Player	523094032	151519304	Game Object
 0:03:38.816	Action Delayed	Play. Delay: 500 ms	Gem_Pickup_Voice	Local Player	446203527	151519304	Game Object
 0:03:38.837	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:38.837	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:38.837	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:39.008	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:39.008	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:39.008	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:39.306	Action Triggered	Play. 20.000 %	Gem_Pickup_Voice	Local Player	446203527	151519304	Game Object
 0:03:39.840	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:39.840	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:39.840	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:39.989	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:39.989	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:39.989	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:40.160	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:40.160	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:40.160	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:40.309	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:40.309	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:40.309	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:40.480	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:40.480	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:40.480	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:40.629	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:40.629	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:40.629	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:41.184	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:41.184	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:41.184	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:41.461	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:41.461	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:41.461	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:41.632	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:41.632	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:41.632	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:41.781	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:41.781	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:41.781	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:41.952	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:41.952	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:41.952	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:43.253	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:43.253	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:43.253	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:43.424	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:43.424	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:43.424	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:43.594	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:43.594	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:43.594	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:43.765	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:43.765	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:43.765	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:43.914	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:43.914	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:43.914	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:44.085	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:44.085	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:44.085	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:44.256	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:44.256	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:44.256	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:44.405	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:44.405	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:44.405	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:44.576	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:44.576	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:44.576	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:44.725	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:03:44.725	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:44.725	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:44.725	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:45.258	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:45.258	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:45.258	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:45.386	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:45.386	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:45.386	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:45.557	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:45.557	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:45.557	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:45.706	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:45.706	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:45.706	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:45.877	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:45.877	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:45.877	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:46.538	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:46.538	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:46.538	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:47.029	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:47.029	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:47.029	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:47.178	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:47.178	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:47.178	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:47.370	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:47.370	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:47.370	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:47.520	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:47.520	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:47.520	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:47.669	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:47.669	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:47.669	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:47.840	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:47.840	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:47.840	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:48.010	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:48.010	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:48.010	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:48.160	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:48.160	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:48.160	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:48.330	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:48.330	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:48.330	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:48.501	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:48.501	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:48.501	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:48.650	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:48.650	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:48.650	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:49.312	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:49.312	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:49.312	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:49.461	Event	Event Triggered	Spawn_Monster	Monster #150: an ogre	779629997	154356600	Game Object
 0:03:49.461	Action Triggered	Play. 47.000 %	Monster_Spawn	Monster #150: an ogre	38699064	154356600	Game Object
 0:03:49.461	Event	Event Triggered	Grunt_Ogre	Monster #150: an ogre	2202981293	154356600	Game Object
 0:03:49.461	Action Triggered	Play	Grunt	Monster #150: an ogre	100	154356600	Game Object
 0:03:49.482	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:03:49.482	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:49.482	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:49.482	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:49.589	Switch	Switch to "Right"	Foot	Monster #150: an ogre	3031504797	154356600	Game Object
 0:03:49.589	Event	Event Triggered	Foot_Ogre	Monster #150: an ogre	1532553273	154356600	Game Object
 0:03:49.589	Action Triggered	Play	Footsteps	Monster #150: an ogre	76	154356600	Game Object
 0:03:49.632	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:49.632	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:49.632	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:49.824	Switch	Switch to "Left"	Foot	Monster #150: an ogre	3031504797	154356600	Game Object
 0:03:49.824	Event	Event Triggered	Foot_Ogre	Monster #150: an ogre	1532553273	154356600	Game Object
 0:03:49.824	Action Triggered	Play	Footsteps	Monster #150: an ogre	76	154356600	Game Object
 0:03:50.080	Switch	Switch to "Right"	Foot	Monster #150: an ogre	3031504797	154356600	Game Object
 0:03:50.080	Event	Event Triggered	Foot_Ogre	Monster #150: an ogre	1532553273	154356600	Game Object
 0:03:50.080	Action Triggered	Play	Footsteps	Monster #150: an ogre	76	154356600	Game Object
 0:03:50.186	Event	Event Triggered	Fire_IceGem_Player	Local Player	2390793602	151519304	Game Object
 0:03:50.186	Action Triggered	Play	IceGem_Blast	Local Player	770703862	151519304	Game Object
 0:03:50.186	Action Delayed	Play. Delay: 400 ms	Gem Drop	Local Player	783703556	151519304	Game Object
 0:03:50.186	Action Delayed	Play. Delay: 500 ms	Gem_Recharge_Woosh	Local Player	34784944	151519304	Game Object
 0:03:50.186	Action Delayed	Play. Delay: 700 ms	Gem_Recharge_Magic	Local Player	388498322	151519304	Game Object
 0:03:50.186	Event	Event Triggered	Defeated_Ogre	Monster #150: an ogre	427908151	154356600	Game Object
 0:03:50.186	Action Triggered	Play	Defeated_Slith	Monster #150: an ogre	104	154356600	Game Object
 0:03:50.293	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:50.293	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:50.293	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:50.464	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:50.464	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:50.464	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:50.570	Action Triggered	Play	Gem Drop	Local Player	783703556	151519304	Game Object
 0:03:50.613	Switch	Switch to "Metal"	Material	Local Player	3865314626	151519304	Game Object
 0:03:50.613	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:50.613	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:50.613	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:50.677	Action Triggered	Play	Gem_Recharge_Woosh	Local Player	34784944	151519304	Game Object
 0:03:50.869	Action Triggered	Play	Gem_Recharge_Magic	Local Player	388498322	151519304	Game Object
 0:03:51.104	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:51.104	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:51.104	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:51.274	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:51.274	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:51.274	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:52.106	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:52.106	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:52.106	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:52.256	Switch	Switch to "Left"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:52.256	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:52.256	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:52.341	Event	Event Triggered	Spawn_Monster	Monster #151: ratamahatta	779629997	195607472	Game Object
 0:03:52.341	Action Triggered	Play. 47.000 %	Monster_Spawn	Monster #151: ratamahatta	38699064	195607472	Game Object
 0:03:52.341	Event	Event Triggered	Grunt_Rat	Monster #151: ratamahatta	3838741285	195607472	Game Object
 0:03:52.341	Action Triggered	Play	Grunt	Monster #151: ratamahatta	100	195607472	Game Object
 0:03:52.426	Switch	Switch to "Right"	Foot	Local Player	3031504797	151519304	Game Object
 0:03:52.426	Event	Event Triggered	Foot_Player	Local Player	1894362767	151519304	Game Object
 0:03:52.426	Action Triggered	Play	Footsteps	Local Player	76	151519304	Game Object
 0:03:52.768	Switch	Switch to "Metal"	Material	Monster #151: ratamahatta	3865314626	195607472	Game Object
 0:03:52.768	Switch	Switch to "Right"	Foot	Monster #151: ratamahatta	3031504797	195607472	Game Object
 0:03:52.768	Event	Event Triggered	Foot_Rat	Monster #151: ratamahatta	2798325225	195607472	Game Object
 0:03:52.768	Action Triggered	Play	Footsteps	Monster #151: ratamahatta	76	195607472	Game Object
 0:03:53.130	Switch	Switch to "Metal"	Material	Monster #151: ratamahatta	3865314626	195607472	Game Object
 0:03:53.130	Switch	Switch to "Left"	Foot	Monster #151: ratamahatta	3031504797	195607472	Game Object
 0:03:53.130	Event	Event Triggered	Foot_Rat	Monster #151: ratamahatta	2798325225	195607472	Game Object
 0:03:53.130	Action Triggered	Play	Footsteps	Monster #151: ratamahatta	76	195607472	Game Object
 0:03:53.301	Event	Event Triggered	Fire_IceGem_Player	Local Player	2390793602	151519304	Game Object
 0:03:53.301	Action Triggered	Play	IceGem_Blast	Local Player	770703862	151519304	Game Object
 0:03:53.301	Action Delayed	Play. Delay: 400 ms	Gem Drop	Local Player	783703556	151519304	Game Object
